user_id,username,gender,birthday,city,register_time,register_channel,user_level,status
1766,user_001766,女,1976-12-16,成都,2026-03-22 11:22:10,mini_program,银牌会员,正常
1767,user_001767,男,1980-04-26,重庆,2026-03-10 12:20:23,mini_program,普通会员,正常
1768,user_001768,女,1991-09-14,武汉,2026-02-25 18:40:34,app,普通会员,正常
1769,user_001769,男,2008-10-01,南京,2026-02-27 18:58:26,app,银牌会员,正常
1770,user_001770,男,2000-06-16,深圳,2026-03-15 01:08:10,web,普通会员,正常
1771,user_001771,男,2007-09-08,武汉,2026-03-10 11:19:49,app,普通会员,正常
1772,user_001772,女,1979-04-24,深圳,2026-03-07 08:40:52,mini_program,普通会员,正常
1773,user_001773,男,2004-11-12,上海,2026-02-24 05:46:27,web,普通会员,正常
1774,user_001774,男,1979-03-10,西安,2026-03-18 03:48:24,mini_program,普通会员,正常
1775,user_001775,女,1996-08-06,南京,2026-02-28 04:54:37,mini_program,银牌会员,正常
1776,user_001776,女,1982-04-06,北京,2026-03-15 05:06:49,mini_program,普通会员,正常
1777,user_001777,男,1979-12-20,深圳,2026-03-22 04:02:18,mini_program,普通会员,正常
1778,user_001778,男,1988-08-21,杭州,2026-03-04 23:13:11,app,普通会员,禁用
1779,user_001779,女,2005-06-18,成都,2026-03-03 11:36:32,mini_program,金牌会员,正常
1780,user_001780,男,2002-05-30,上海,2026-03-08 05:15:40,mini_program,银牌会员,正常
1781,user_001781,男,1989-05-23,广州,2026-03-02 20:18:38,web,普通会员,正常
1782,user_001782,女,2004-09-26,重庆,2026-03-11 21:02:02,mini_program,普通会员,正常
1783,user_001783,女,1976-11-13,杭州,2026-03-24 12:49:26,app,普通会员,正常
1784,user_001784,男,1987-04-20,重庆,2026-02-23 23:13:26,mini_program,普通会员,正常
1785,user_001785,女,1984-04-13,上海,2026-03-20 08:08:31,mini_program,普通会员,正常
1786,user_001786,男,1977-01-05,上海,2026-02-26 06:22:36,mini_program,普通会员,正常
1787,user_001787,女,1988-08-05,西安,2026-02-26 17:18:55,app,普通会员,正常
1788,user_001788,女,1976-02-18,杭州,2026-03-01 14:24:05,app,金牌会员,正常
1789,user_001789,女,2003-06-06,成都,2026-03-01 15:51:32,web,银牌会员,正常
1790,user_001790,女,1983-03-13,成都,2026-03-23 07:43:46,mini_program,银牌会员,正常
1791,user_001791,男,1977-05-21,成都,2026-03-09 11:37:51,mini_program,普通会员,正常
1792,user_001792,男,1989-10-03,杭州,2026-03-05 22:51:26,app,普通会员,正常
1793,user_001793,男,1985-07-19,南京,2026-03-25 02:07:38,web,普通会员,正常
1794,user_001794,女,1992-12-10,西安,2026-03-05 19:35:20,web,普通会员,正常
1795,user_001795,女,1981-03-10,北京,2026-03-19 19:41:09,mini_program,普通会员,正常
1796,user_001796,女,1986-02-01,南京,2026-03-03 04:58:52,mini_program,普通会员,正常
1797,user_001797,男,1979-02-14,深圳,2026-03-09 02:12:27,mini_program,金牌会员,正常
1798,user_001798,女,1978-07-08,南京,2026-03-16 12:01:02,mini_program,普通会员,正常
1799,user_001799,男,2002-09-13,北京,2026-03-09 14:43:16,mini_program,普通会员,正常
1800,user_001800,男,1980-12-01,广州,2026-03-24 16:18:23,mini_program,普通会员,正常
1801,user_001801,男,1987-11-23,杭州,2026-03-04 02:56:17,app,普通会员,正常
1802,user_001802,女,1996-06-06,重庆,2026-03-21 12:21:14,web,普通会员,正常
1803,user_001803,男,1981-05-22,深圳,2026-03-05 19:29:55,mini_program,普通会员,正常
1804,user_001804,男,2003-08-11,西安,2026-03-24 03:37:31,mini_program,普通会员,正常
1805,user_001805,女,2006-02-26,深圳,2026-03-24 04:43:38,app,金牌会员,正常
1806,user_001806,男,1990-11-28,杭州,2026-02-24 10:48:53,app,普通会员,正常
1807,user_001807,男,2007-06-12,成都,2026-02-28 01:25:34,app,普通会员,正常
1808,user_001808,男,1987-09-08,成都,2026-03-03 08:34:57,mini_program,普通会员,正常
1809,user_001809,男,1982-03-22,南京,2026-03-22 16:29:05,mini_program,普通会员,正常
1810,user_001810,女,1995-06-13,武汉,2026-03-24 11:44:10,app,银牌会员,正常
1811,user_001811,女,1977-02-04,北京,2026-03-17 23:11:37,app,普通会员,正常
1812,user_001812,男,2003-08-03,北京,2026-03-15 13:31:44,mini_program,普通会员,正常
1813,user_001813,男,1983-12-28,西安,2026-03-24 09:40:15,app,普通会员,正常
1814,user_001814,男,2002-06-16,北京,2026-03-12 20:23:57,mini_program,普通会员,正常
1815,user_001815,女,1994-06-12,重庆,2026-03-10 21:41:57,mini_program,银牌会员,正常
1816,user_001816,女,2003-01-13,深圳,2026-03-17 00:19:42,app,银牌会员,正常
1817,user_001817,男,1979-07-06,成都,2026-03-13 23:39:02,app,普通会员,禁用
1818,user_001818,女,1997-04-03,上海,2026-03-18 21:25:35,app,普通会员,正常
1819,user_001819,女,2007-07-16,深圳,2026-03-22 07:58:06,web,金牌会员,正常
1820,user_001820,女,1992-09-19,广州,2026-02-25 01:30:13,app,普通会员,正常
1821,user_001821,男,1976-01-12,深圳,2026-03-19 08:53:56,web,普通会员,正常
1822,user_001822,男,2003-03-18,重庆,2026-03-17 15:58:54,app,银牌会员,正常
1823,user_001823,女,2005-08-01,武汉,2026-03-06 23:17:30,app,普通会员,禁用
1824,user_001824,男,1997-06-28,广州,2026-02-24 23:50:49,app,银牌会员,正常
1825,user_001825,女,1981-07-28,西安,2026-03-24 03:50:14,web,银牌会员,正常
1826,user_001826,男,1999-01-17,上海,2026-03-21 01:51:35,mini_program,普通会员,正常
1827,user_001827,男,1982-07-27,深圳,2026-03-15 05:13:04,app,普通会员,正常
1828,user_001828,男,2002-05-20,南京,2026-03-11 22:19:49,web,普通会员,正常
1829,user_001829,女,1990-03-31,深圳,2026-03-07 15:01:22,app,普通会员,正常
1830,user_001830,男,2006-07-28,重庆,2026-03-11 05:07:20,mini_program,普通会员,正常
1831,user_001831,男,1995-11-23,上海,2026-02-27 17:33:09,mini_program,普通会员,正常
1832,user_001832,男,1990-10-08,深圳,2026-03-01 15:49:44,app,普通会员,正常
1833,user_001833,男,2000-02-02,武汉,2026-03-13 15:40:26,app,金牌会员,正常
1834,user_001834,男,1990-11-16,重庆,2026-03-14 22:20:39,mini_program,普通会员,正常
1835,user_001835,男,1989-04-01,成都,2026-03-06 09:53:05,app,普通会员,正常
1836,user_001836,女,2003-04-01,杭州,2026-03-17 20:30:34,app,银牌会员,正常
1837,user_001837,女,1977-10-11,成都,2026-03-10 18:13:42,web,普通会员,正常
1838,user_001838,女,2005-06-08,武汉,2026-03-24 04:39:31,app,普通会员,正常
1839,user_001839,男,1980-06-02,上海,2026-03-15 18:55:48,web,普通会员,正常
1840,user_001840,男,1991-04-10,深圳,2026-03-07 04:05:35,app,普通会员,正常
1841,user_001841,女,2003-05-27,南京,2026-03-25 12:15:50,mini_program,普通会员,正常
1842,user_001842,女,1989-03-26,成都,2026-02-27 06:45:15,app,普通会员,正常
1843,user_001843,男,2002-05-02,广州,2026-03-08 06:48:39,app,普通会员,正常
1844,user_001844,男,2004-04-06,武汉,2026-03-23 13:16:43,app,普通会员,正常
1845,user_001845,男,1986-07-19,南京,2026-02-24 06:07:13,mini_program,金牌会员,正常
1846,user_001846,女,1996-04-07,西安,2026-03-16 02:09:17,mini_program,普通会员,正常
1847,user_001847,女,1979-03-03,上海,2026-02-27 04:58:28,mini_program,普通会员,正常
1848,user_001848,男,1991-11-27,重庆,2026-03-09 16:32:43,app,普通会员,正常
1849,user_001849,男,1978-10-06,重庆,2026-03-16 00:54:03,app,银牌会员,正常
1850,user_001850,女,1977-03-27,南京,2026-03-19 11:32:53,app,普通会员,正常
1851,user_001851,男,2000-02-16,上海,2026-03-21 12:55:27,mini_program,普通会员,正常
1852,user_001852,女,1989-06-02,重庆,2026-03-11 17:05:00,mini_program,普通会员,正常
1853,user_001853,女,1990-01-10,广州,2026-03-20 15:32:41,app,银牌会员,正常
1854,user_001854,男,1979-11-02,武汉,2026-03-05 19:12:50,mini_program,普通会员,正常
1855,user_001855,男,2006-11-08,深圳,2026-03-14 00:12:10,web,普通会员,正常
1856,user_001856,男,1978-01-26,上海,2026-02-25 06:14:49,web,银牌会员,正常
1857,user_001857,男,1978-03-22,西安,2026-03-18 14:36:45,mini_program,普通会员,正常
1858,user_001858,男,1986-05-04,北京,2026-03-11 08:17:09,app,普通会员,正常
1859,user_001859,女,1992-05-13,成都,2026-03-17 17:21:42,app,普通会员,正常
1860,user_001860,男,1993-02-21,北京,2026-03-08 22:29:04,mini_program,普通会员,正常
1861,user_001861,女,1991-04-12,南京,2026-03-09 14:51:49,web,普通会员,正常
1862,user_001862,女,1987-03-11,重庆,2026-02-24 15:24:50,app,普通会员,正常
1863,user_001863,男,1994-02-05,南京,2026-03-06 08:14:35,mini_program,金牌会员,正常
1864,user_001864,女,2002-03-19,成都,2026-02-28 06:02:56,mini_program,普通会员,正常
1865,user_001865,男,2003-06-01,南京,2026-02-24 11:39:02,app,钻石会员,正常
1866,user_001866,女,1992-08-03,西安,2026-03-23 18:46:00,app,普通会员,正常
1867,user_001867,男,1993-11-17,上海,2026-02-28 11:37:31,web,普通会员,正常
1868,user_001868,女,1981-11-11,武汉,2026-03-23 20:21:47,mini_program,金牌会员,正常
1869,user_001869,男,1992-12-30,南京,2026-03-22 23:15:50,web,银牌会员,正常
1870,user_001870,女,1987-03-17,杭州,2026-03-15 13:02:05,app,普通会员,正常
1871,user_001871,男,1981-02-01,深圳,2026-02-24 05:17:09,app,普通会员,正常
1872,user_001872,女,1980-09-03,北京,2026-03-25 00:07:28,mini_program,普通会员,正常
1873,user_001873,男,1991-09-17,广州,2026-03-21 21:46:11,app,普通会员,正常
1874,user_001874,女,1986-05-18,武汉,2026-03-03 19:11:36,web,普通会员,正常
1875,user_001875,女,1999-03-25,重庆,2026-03-09 18:54:33,mini_program,普通会员,禁用
1876,user_001876,男,1992-01-10,北京,2026-02-26 16:31:21,mini_program,金牌会员,正常
1877,user_001877,女,2006-10-06,杭州,2026-03-15 10:17:01,app,普通会员,正常
1878,user_001878,女,2001-02-13,西安,2026-03-13 10:48:43,mini_program,普通会员,正常
1879,user_001879,男,1989-03-27,南京,2026-02-27 02:08:42,app,银牌会员,正常
1880,user_001880,男,1976-12-03,西安,2026-03-22 07:52:01,mini_program,普通会员,正常
1881,user_001881,女,1988-10-04,上海,2026-02-24 12:25:47,web,普通会员,正常
1882,user_001882,女,2003-03-29,西安,2026-03-13 07:36:57,mini_program,普通会员,正常
1883,user_001883,男,1995-02-26,成都,2026-03-24 18:15:34,mini_program,普通会员,正常
1884,user_001884,男,2007-06-20,重庆,2026-02-26 23:02:14,app,普通会员,正常
1885,user_001885,女,1985-10-17,深圳,2026-03-01 19:58:42,web,银牌会员,正常
1886,user_001886,女,2001-07-24,西安,2026-03-08 11:03:47,app,普通会员,禁用
1887,user_001887,男,2007-08-05,西安,2026-03-17 21:17:09,app,普通会员,正常
1888,user_001888,女,1989-06-26,北京,2026-02-28 00:15:48,web,银牌会员,正常
1889,user_001889,女,1996-01-27,深圳,2026-03-14 01:05:47,web,普通会员,正常
1890,user_001890,女,2008-08-11,深圳,2026-03-21 20:51:23,app,银牌会员,正常
1891,user_001891,女,2005-12-23,武汉,2026-03-14 23:45:23,app,普通会员,正常
1892,user_001892,女,1994-07-10,西安,2026-03-22 03:15:39,app,普通会员,正常
1893,user_001893,男,1994-10-01,上海,2026-03-14 13:41:38,app,钻石会员,正常
1894,user_001894,男,2007-07-29,南京,2026-03-18 02:05:19,app,普通会员,正常
1895,user_001895,女,2003-02-25,北京,2026-03-08 04:20:33,web,普通会员,正常
1896,user_001896,女,1996-12-08,成都,2026-03-06 17:07:38,web,普通会员,正常
1897,user_001897,女,1998-01-09,西安,2026-03-23 01:08:11,app,普通会员,正常
1898,user_001898,女,1984-02-03,杭州,2026-03-11 06:21:28,mini_program,普通会员,正常
1899,user_001899,男,1991-05-28,上海,2026-03-13 20:13:17,mini_program,普通会员,正常
1900,user_001900,女,2007-07-07,西安,2026-02-25 10:43:31,mini_program,普通会员,正常
1901,user_001901,女,1978-09-22,西安,2026-03-01 11:30:35,app,普通会员,正常
1902,user_001902,女,2004-03-28,北京,2026-03-19 18:52:25,web,银牌会员,正常
1903,user_001903,男,2003-11-06,南京,2026-02-26 19:16:00,mini_program,普通会员,正常
1904,user_001904,男,1991-12-14,北京,2026-03-14 03:52:57,app,普通会员,正常
1905,user_001905,女,1987-02-16,杭州,2026-03-23 18:56:46,app,钻石会员,禁用
1906,user_001906,男,1978-09-30,成都,2026-02-26 07:35:50,app,普通会员,正常
1907,user_001907,男,1978-08-11,上海,2026-03-10 15:12:49,app,普通会员,正常
1908,user_001908,女,1987-05-15,重庆,2026-03-21 09:18:18,web,银牌会员,正常
1909,user_001909,男,1994-07-14,西安,2026-03-03 22:08:31,app,普通会员,正常
1910,user_001910,女,2006-07-24,武汉,2026-03-06 21:38:37,mini_program,普通会员,正常
1911,user_001911,男,1980-03-02,北京,2026-03-06 17:06:31,app,普通会员,正常
1912,user_001912,男,1993-06-22,武汉,2026-03-14 00:20:36,app,普通会员,正常
1913,user_001913,女,2006-05-22,广州,2026-03-07 11:57:00,app,普通会员,正常
1914,user_001914,男,1984-07-09,北京,2026-03-15 23:07:44,app,金牌会员,正常
1915,user_001915,男,1999-11-02,西安,2026-03-15 21:49:51,app,银牌会员,正常
1916,user_001916,男,1989-06-04,成都,2026-03-25 12:33:37,web,普通会员,正常
1917,user_001917,女,1989-01-04,重庆,2026-03-20 06:25:41,app,金牌会员,禁用
1918,user_001918,男,1983-06-10,南京,2026-03-04 22:57:21,app,银牌会员,正常
1919,user_001919,女,2007-06-10,广州,2026-03-08 19:02:46,mini_program,银牌会员,禁用
1920,user_001920,女,1995-06-29,西安,2026-03-10 02:05:35,app,普通会员,正常
1921,user_001921,男,1981-06-11,成都,2026-03-14 14:35:00,app,普通会员,正常
1922,user_001922,男,1997-11-18,重庆,2026-03-07 05:12:04,app,银牌会员,正常
1923,user_001923,男,2000-07-11,广州,2026-03-14 16:01:15,mini_program,普通会员,正常
1924,user_001924,男,1990-06-22,广州,2026-03-16 09:39:13,mini_program,普通会员,正常
1925,user_001925,男,1976-07-24,重庆,2026-02-25 11:27:56,app,普通会员,正常
1926,user_001926,男,1984-07-09,上海,2026-03-11 07:54:20,app,普通会员,正常
1927,user_001927,女,1993-04-12,重庆,2026-03-23 19:21:06,web,金牌会员,正常
1928,user_001928,女,2004-02-24,广州,2026-03-23 09:33:54,app,银牌会员,正常
1929,user_001929,女,2000-06-12,广州,2026-03-14 16:32:24,mini_program,钻石会员,正常
1930,user_001930,女,1999-05-14,武汉,2026-03-20 23:16:55,web,普通会员,正常
1931,user_001931,男,1997-06-09,北京,2026-03-15 19:35:32,mini_program,普通会员,正常
1932,user_001932,男,2005-05-09,杭州,2026-03-24 03:46:28,app,金牌会员,正常
1933,user_001933,女,2000-09-29,深圳,2026-03-24 01:30:17,mini_program,普通会员,正常
1934,user_001934,男,1980-12-07,广州,2026-02-26 09:02:51,app,金牌会员,正常
1935,user_001935,男,1986-05-27,武汉,2026-03-18 04:36:07,app,普通会员,正常
1936,user_001936,女,1992-01-08,重庆,2026-03-23 12:59:48,app,普通会员,正常
1937,user_001937,女,1988-10-26,西安,2026-03-07 10:50:18,app,普通会员,正常
1938,user_001938,女,2000-12-24,深圳,2026-03-17 16:14:10,app,普通会员,正常
1939,user_001939,男,1996-07-04,上海,2026-03-07 09:26:38,mini_program,金牌会员,正常
1940,user_001940,女,1997-02-21,西安,2026-03-19 12:06:55,web,钻石会员,正常
1941,user_001941,男,2006-11-06,武汉,2026-03-06 16:57:54,mini_program,普通会员,正常
1942,user_001942,女,2008-12-06,深圳,2026-03-09 08:57:49,mini_program,普通会员,正常
1943,user_001943,男,2004-02-24,西安,2026-03-01 11:45:50,app,普通会员,正常
1944,user_001944,女,1989-10-31,杭州,2026-03-21 21:39:44,app,普通会员,正常
1945,user_001945,男,1996-10-18,深圳,2026-03-20 11:01:59,web,金牌会员,正常
1946,user_001946,男,2007-07-25,广州,2026-03-16 18:59:48,web,普通会员,正常
1947,user_001947,女,1983-12-22,重庆,2026-03-24 08:37:25,mini_program,普通会员,正常
1948,user_001948,男,1980-08-09,南京,2026-03-25 13:49:14,mini_program,普通会员,正常
1949,user_001949,男,1986-05-25,杭州,2026-03-02 14:09:17,app,普通会员,正常
1950,user_001950,男,1984-06-22,南京,2026-03-19 09:28:53,web,普通会员,正常
1951,user_001951,男,2007-08-02,北京,2026-03-02 19:43:36,app,普通会员,正常
1952,user_001952,男,1981-10-29,重庆,2026-03-08 17:34:47,app,普通会员,正常
1953,user_001953,男,1992-02-16,杭州,2026-03-05 20:38:43,mini_program,普通会员,正常
1954,user_001954,男,1997-08-21,成都,2026-03-05 07:32:17,app,普通会员,正常
1955,user_001955,女,2007-02-12,杭州,2026-03-23 06:43:36,mini_program,普通会员,正常
1956,user_001956,女,1993-06-27,南京,2026-03-24 08:11:30,mini_program,普通会员,正常
1957,user_001957,女,1994-07-28,重庆,2026-03-06 17:18:05,app,普通会员,正常
1958,user_001958,女,1989-07-17,武汉,2026-03-22 19:25:51,mini_program,钻石会员,正常
1959,user_001959,女,1983-11-04,上海,2026-03-05 05:35:03,app,普通会员,禁用
1960,user_001960,男,1984-04-11,北京,2026-03-18 18:55:32,mini_program,普通会员,正常
1961,user_001961,女,1985-11-10,西安,2026-03-04 22:58:30,app,普通会员,正常
1962,user_001962,男,2006-05-22,杭州,2026-02-28 20:57:57,app,普通会员,正常
1963,user_001963,女,1986-08-10,重庆,2026-03-17 15:55:29,mini_program,银牌会员,正常
1964,user_001964,男,1980-12-29,成都,2026-03-23 23:07:02,mini_program,普通会员,正常
1965,user_001965,男,1992-06-13,武汉,2026-02-28 10:17:59,web,普通会员,正常
1966,user_001966,女,2007-04-30,西安,2026-03-19 15:41:34,web,金牌会员,正常
1967,user_001967,女,1983-02-07,南京,2026-03-04 16:53:34,app,普通会员,正常
1968,user_001968,男,2001-02-14,北京,2026-03-18 03:54:34,web,普通会员,正常
1969,user_001969,女,1991-02-03,重庆,2026-03-22 02:40:51,mini_program,普通会员,正常
1970,user_001970,女,1995-11-02,广州,2026-03-01 17:10:01,app,普通会员,正常
1971,user_001971,女,2001-03-29,武汉,2026-03-01 17:49:40,mini_program,普通会员,正常
1972,user_001972,女,1976-02-24,重庆,2026-03-12 07:20:34,app,银牌会员,禁用
1973,user_001973,男,2008-10-04,深圳,2026-03-14 14:24:23,mini_program,普通会员,正常
1974,user_001974,男,1978-01-05,上海,2026-03-02 10:36:20,mini_program,普通会员,正常
1975,user_001975,女,1977-02-28,上海,2026-03-09 07:10:44,app,钻石会员,正常
1976,user_001976,男,2006-02-22,广州,2026-03-08 12:59:17,mini_program,普通会员,正常
1977,user_001977,女,1976-06-21,武汉,2026-03-13 23:21:36,app,普通会员,正常
1978,user_001978,女,1992-07-18,广州,2026-03-13 10:50:59,web,普通会员,正常
1979,user_001979,男,1988-01-03,武汉,2026-03-05 16:28:04,web,普通会员,正常
1980,user_001980,女,2003-03-05,成都,2026-03-24 23:52:50,mini_program,普通会员,正常
1981,user_001981,男,1976-01-19,广州,2026-03-08 09:00:57,app,普通会员,正常
1982,user_001982,女,1986-04-05,上海,2026-03-14 11:44:36,app,普通会员,正常
1983,user_001983,男,1996-06-30,武汉,2026-03-01 19:48:11,app,普通会员,正常
1984,user_001984,男,1979-03-26,深圳,2026-03-03 23:34:07,mini_program,普通会员,正常
1985,user_001985,女,1986-10-12,北京,2026-02-26 07:20:43,app,普通会员,正常
1986,user_001986,男,2000-11-14,南京,2026-03-22 23:16:00,app,普通会员,正常
1987,user_001987,女,2003-10-29,南京,2026-02-26 01:15:27,web,银牌会员,正常
1988,user_001988,男,1996-04-04,北京,2026-03-01 11:42:15,app,普通会员,正常
1989,user_001989,女,1978-08-03,成都,2026-02-27 13:08:07,app,普通会员,正常
1990,user_001990,女,1977-11-20,北京,2026-03-24 16:10:52,app,普通会员,禁用
1991,user_001991,男,2000-07-11,北京,2026-02-26 23:37:36,app,普通会员,禁用
1992,user_001992,男,2007-03-12,北京,2026-03-14 09:43:26,app,银牌会员,正常
1993,user_001993,女,1992-04-20,南京,2026-03-12 06:33:49,web,普通会员,正常
1994,user_001994,女,1979-11-08,重庆,2026-03-06 02:14:26,mini_program,普通会员,正常
1995,user_001995,男,2002-05-25,重庆,2026-03-03 22:45:24,mini_program,普通会员,正常
1996,user_001996,男,2002-07-11,广州,2026-03-24 15:48:19,app,普通会员,正常
1997,user_001997,男,1981-01-01,南京,2026-02-26 20:25:01,app,金牌会员,正常
1998,user_001998,女,1992-12-16,成都,2026-03-20 09:26:10,app,普通会员,正常
1999,user_001999,女,1990-11-01,上海,2026-02-24 03:20:05,app,银牌会员,正常
2000,user_002000,男,1982-12-10,广州,2026-02-26 14:39:23,app,普通会员,正常
2001,user_002001,男,1989-08-05,深圳,2026-03-05 11:01:54,app,普通会员,正常
2002,user_002002,男,1988-11-23,武汉,2026-03-12 04:02:51,app,普通会员,正常
2003,user_002003,女,1998-09-25,成都,2026-03-12 06:43:40,app,普通会员,正常
2004,user_002004,男,2005-07-20,上海,2026-03-05 11:05:03,mini_program,银牌会员,正常
2005,user_002005,男,1979-09-02,重庆,2026-02-25 11:02:46,mini_program,金牌会员,正常
2006,user_002006,女,1976-04-19,深圳,2026-03-05 11:24:03,mini_program,普通会员,正常
2007,user_002007,女,1989-09-03,杭州,2026-03-04 03:21:44,mini_program,钻石会员,正常
2008,user_002008,女,1997-09-18,杭州,2026-03-02 02:40:17,app,普通会员,正常
2009,user_002009,女,2001-11-05,杭州,2026-03-10 08:00:20,app,金牌会员,正常
2010,user_002010,男,1984-05-09,重庆,2026-03-21 18:59:02,web,普通会员,正常
2011,user_002011,女,1997-03-04,杭州,2026-03-13 09:20:25,mini_program,普通会员,正常
2012,user_002012,女,1998-10-19,南京,2026-03-22 16:29:35,app,普通会员,正常
2013,user_002013,男,2006-05-14,北京,2026-03-21 08:17:53,web,银牌会员,正常
2014,user_002014,男,1999-06-26,杭州,2026-03-03 05:28:01,web,钻石会员,正常
2015,user_002015,女,1998-04-14,广州,2026-03-02 08:41:08,web,普通会员,正常
2016,user_002016,女,2006-07-08,深圳,2026-03-23 12:40:10,app,普通会员,正常
2017,user_002017,女,1981-04-21,广州,2026-03-18 17:53:00,mini_program,普通会员,正常
2018,user_002018,男,1983-05-25,南京,2026-03-20 07:28:42,web,普通会员,正常
2019,user_002019,女,2003-12-16,西安,2026-03-03 17:38:00,app,金牌会员,正常
2020,user_002020,男,2004-01-22,杭州,2026-03-22 03:30:49,web,普通会员,正常
2021,user_002021,男,1997-12-22,深圳,2026-03-25 11:03:17,mini_program,金牌会员,正常
2022,user_002022,女,1988-06-20,杭州,2026-02-27 20:18:16,mini_program,普通会员,正常
2023,user_002023,男,1999-08-15,深圳,2026-03-08 03:54:19,app,普通会员,正常
2024,user_002024,男,1997-01-27,杭州,2026-03-05 13:45:00,web,银牌会员,正常
2025,user_002025,女,1986-04-05,广州,2026-02-25 21:57:27,app,普通会员,正常
2026,user_002026,女,1976-01-29,深圳,2026-03-12 01:33:44,app,普通会员,禁用
2027,user_002027,女,1989-04-14,重庆,2026-03-05 02:17:00,app,普通会员,正常
2028,user_002028,男,1990-12-02,北京,2026-02-28 23:26:25,mini_program,普通会员,禁用
2029,user_002029,女,2004-03-02,杭州,2026-03-13 13:06:38,mini_program,普通会员,正常
2030,user_002030,男,1994-12-05,成都,2026-03-01 00:34:55,app,普通会员,正常
2031,user_002031,男,1979-01-28,南京,2026-03-02 15:23:36,app,普通会员,禁用
2032,user_002032,男,1976-12-24,广州,2026-03-23 02:58:09,mini_program,金牌会员,正常
2033,user_002033,男,1982-08-28,杭州,2026-03-21 23:04:55,app,普通会员,正常
2034,user_002034,女,2006-12-17,深圳,2026-03-02 02:32:54,app,普通会员,正常
2035,user_002035,男,2006-11-19,西安,2026-03-05 01:08:12,web,普通会员,正常
2036,user_002036,男,1989-11-14,西安,2026-03-03 11:31:09,app,普通会员,正常
2037,user_002037,女,1994-06-07,重庆,2026-03-03 04:05:06,app,普通会员,正常
2038,user_002038,女,1978-04-18,南京,2026-03-03 03:40:07,mini_program,普通会员,正常
2039,user_002039,男,1983-07-28,西安,2026-03-15 03:26:45,web,银牌会员,正常
2040,user_002040,女,1987-11-22,武汉,2026-02-25 00:27:39,mini_program,普通会员,正常
2041,user_002041,男,1999-09-21,重庆,2026-02-25 17:12:03,mini_program,金牌会员,正常
2042,user_002042,女,1992-09-27,北京,2026-03-25 18:32:09,mini_program,银牌会员,正常
2043,user_002043,女,1986-10-21,上海,2026-02-26 19:47:04,app,银牌会员,正常
2044,user_002044,男,2001-11-30,广州,2026-03-13 12:09:29,app,普通会员,正常
2045,user_002045,女,2002-04-08,西安,2026-03-21 14:47:29,app,钻石会员,正常
2046,user_002046,男,1980-01-17,广州,2026-03-14 15:27:44,app,普通会员,正常
2047,user_002047,男,1994-08-04,南京,2026-02-27 05:45:00,app,普通会员,正常
2048,user_002048,女,2003-10-27,广州,2026-03-23 23:06:16,app,普通会员,正常
2049,user_002049,女,2004-03-03,广州,2026-03-19 12:54:50,app,普通会员,正常
2050,user_002050,男,1984-09-08,武汉,2026-03-11 12:34:56,web,普通会员,正常
2051,user_002051,男,2007-12-24,广州,2026-03-04 13:33:59,app,银牌会员,正常
2052,user_002052,男,2000-09-03,广州,2026-03-24 22:53:49,web,普通会员,正常
2053,user_002053,男,1998-10-05,南京,2026-02-28 12:37:13,web,金牌会员,正常
2054,user_002054,男,1997-08-11,杭州,2026-03-16 13:05:23,mini_program,普通会员,正常
2055,user_002055,女,1992-08-21,南京,2026-03-04 11:41:00,app,普通会员,正常
2056,user_002056,男,1992-11-05,北京,2026-03-08 01:10:07,mini_program,普通会员,正常
2057,user_002057,男,1985-05-01,西安,2026-03-25 01:58:33,app,普通会员,正常
2058,user_002058,男,1996-12-01,北京,2026-03-25 10:53:33,mini_program,普通会员,正常
2059,user_002059,女,1992-04-27,北京,2026-03-08 22:46:04,app,普通会员,正常
2060,user_002060,女,1988-07-25,重庆,2026-03-10 11:51:42,app,银牌会员,正常
2061,user_002061,男,1985-10-02,广州,2026-03-16 03:06:04,web,银牌会员,正常
2062,user_002062,女,1979-12-10,武汉,2026-03-06 18:12:44,mini_program,金牌会员,正常
2063,user_002063,男,1986-12-19,重庆,2026-03-13 22:49:02,mini_program,金牌会员,正常
2064,user_002064,女,1998-02-25,成都,2026-03-10 01:14:39,web,普通会员,正常
2065,user_002065,女,1995-07-07,北京,2026-03-06 00:17:00,web,普通会员,正常
2066,user_002066,女,1984-02-15,上海,2026-03-09 14:28:43,app,钻石会员,正常
2067,user_002067,男,2003-02-24,成都,2026-03-10 16:34:21,app,普通会员,正常
2068,user_002068,男,1997-12-12,杭州,2026-02-26 11:58:37,app,普通会员,正常
2069,user_002069,男,1981-09-25,成都,2026-02-24 12:54:16,mini_program,银牌会员,正常
2070,user_002070,女,2002-03-08,上海,2026-03-19 13:36:43,app,金牌会员,正常
2071,user_002071,女,1995-06-26,广州,2026-03-20 05:01:53,mini_program,普通会员,正常
2072,user_002072,男,1982-02-18,广州,2026-03-11 18:13:12,mini_program,普通会员,正常
2073,user_002073,男,1980-10-09,武汉,2026-03-10 07:29:27,app,普通会员,正常
2074,user_002074,女,1981-08-22,重庆,2026-03-22 09:16:40,app,普通会员,正常
2075,user_002075,女,1981-11-23,北京,2026-03-01 14:26:21,web,银牌会员,正常
2076,user_002076,女,1976-12-11,成都,2026-03-20 22:12:10,mini_program,普通会员,正常
2077,user_002077,女,1991-06-08,南京,2026-02-24 21:47:29,mini_program,银牌会员,正常
